image,category,shelf_name,x1,y1,x2,y2,w,h,train
C4_P02_N4_S2_1.JPG,0,C4_P02,1376,312,1604,652,228,340,True
C4_P04_N1_S4_1.JPG,0,C4_P04,1836,716,2052,1060,216,344,True
C4_P07_N1_S4_2.JPG,0,C4_P07,1620,664,1788,932,168,268,True
C2_P03_N2_S4_1.JPG,0,C2_P03,292,1064,480,1340,188,276,True
C4_P04_N1_S4_1.JPG,0,C4_P04,828,1576,1028,1916,200,340,True
C1_P05_N2_S4_1.JPG,0,C1_P05,168,1240,388,1624,220,384,True
C1_P11_N1_S4_2.JPG,0,C1_P11,2580,1908,2760,2188,180,280,True
C3_P05_N1_S5_1.JPG,0,C3_P05,680,1152,848,1460,168,308,True
C4_P07_N2_S4_1.JPG,0,C4_P07,2140,1184,2312,1468,172,284,True
C2_P01_N2_S3_2.JPG,0,C2_P01,1748,268,1908,456,160,188,True
C1_P12_N3_S3_1.JPG,0,C1_P12,140,1624,372,2060,232,436,True
C4_P08_N2_S4_1.JPG,0,C4_P08,1512,24,1732,336,220,312,False
C1_P05_N1_S4_1.JPG,0,C1_P05,136,1424,364,1796,228,372,True
C2_P06_N2_S4_1.JPG,0,C2_P06,260,1088,432,1320,172,232,False
C4_P02_N4_S3_1.JPG,0,C4_P02,2060,1576,2220,1792,160,216,True
C2_P03_N1_S5_1.JPG,0,C2_P03,600,1552,720,1800,120,248,True
C3_P07_N3_S3_1.JPG,0,C3_P07,2048,1168,2320,1568,272,400,True
C3_P06_N1_S3_1.JPG,0,C3_P06,768,584,980,912,212,328,True
C3_P05_N2_S4_1.JPG,0,C3_P05,952,756,1184,1068,232,312,True
C3_P04_N1_S5_1.JPG,0,C3_P04,1120,600,1292,868,172,268,True
C1_P08_N2_S5_1.JPG,0,C1_P08,2008,1588,2168,1844,160,256,True
C4_P07_N1_S4_1.JPG,0,C4_P07,1052,1728,1256,2020,204,292,True
C3_P01_N1_S5_1.JPG,0,C3_P01,856,804,988,1088,132,284,True
C2_P01_N1_S5_2.JPG,0,C2_P01,1484,632,1580,776,96,144,True
C3_P06_N1_S5_1.JPG,0,C3_P06,1364,1536,1536,1852,172,316,True
C1_P04_N2_S3_1.JPG,0,C1_P04,444,400,652,736,208,336,True
C2_P09_N1_S7_2.JPG,0,C2_P09,1076,600,1168,764,92,164,False
C3_P06_N3_S4_2.JPG,0,C3_P06,1328,1468,1548,1772,220,304,True
C3_P05_N1_S3_1.JPG,0,C3_P05,520,1096,708,1404,188,308,True
C1_P04_N1_S4_1.JPG,0,C1_P04,2220,1992,2416,2328,196,336,True
C4_P05_N2_S4_1.JPG,0,C4_P05,1552,184,1744,484,192,300,True
C3_P03_N3_S3_1.JPG,0,C3_P03,2260,972,2496,1392,236,420,True
C3_P01_N1_S2_2.JPG,0,C3_P01,2260,1572,2560,2180,300,608,True
C4_P05_N1_S4_1.JPG,0,C4_P05,1360,640,1556,984,196,344,True
C1_P02_N2_S3_1.JPG,0,C1_P02,2772,1048,3020,1544,248,496,True
C1_P12_N1_S5_1.JPG,0,C1_P12,1080,688,1252,1020,172,332,True
C2_P02_N2_S4_1.JPG,0,C2_P02,124,212,296,492,172,280,True
C4_P02_N2_S4_1.JPG,0,C4_P02,112,16,280,268,168,252,True
C3_P01_N1_S5_2.JPG,0,C3_P01,1264,1684,1428,1928,164,244,True
C2_P02_N1_S5_1.JPG,0,C2_P02,180,1792,276,1916,96,124,True
C3_P06_N2_S3_2.JPG,0,C3_P06,1504,1656,1736,2088,232,432,True
C3_P07_N1_S3_1.JPG,0,C3_P07,1108,1864,1356,2216,248,352,True
C3_P03_N3_S3_1.JPG,0,C3_P03,3268,152,3524,564,256,412,True
C4_P08_N2_S4_1.JPG,0,C4_P08,2084,644,2292,932,208,288,False
C2_P03_N1_S4_1.JPG,0,C2_P03,320,1064,500,1340,180,276,True
C2_P01_N4_S2_1.JPG,0,C2_P01,704,864,880,1112,176,248,True
C3_P01_N2_S2_1.JPG,0,C3_P01,2572,428,2896,1056,324,628,True
C1_P08_N2_S3_1.JPG,0,C1_P08,1780,932,1996,1296,216,364,True
C1_P04_N3_S3_1.JPG,0,C1_P04,2556,492,2776,836,220,344,True
C4_P01_N3_S3_1.JPG,0,C4_P01,1672,1604,1864,1928,192,324,True
C3_P05_N1_S5_1.JPG,0,C3_P05,1796,1632,1948,1888,152,256,True
C3_P05_N1_S2_1.JPG,0,C3_P05,1820,424,2056,760,236,336,True
C1_P10_N3_S2_2.JPG,0,C1_P10,136,1220,400,1612,264,392,True
C2_P01_N1_S5_2.JPG,0,C2_P01,948,1656,1052,1796,104,140,True
C2_P02_N2_S4_1.JPG,0,C2_P02,468,1568,632,1820,164,252,True
C1_P06_N1_S4_2.JPG,0,C1_P06,2204,264,2400,544,196,280,True
C2_P06_N1_S5_1.JPG,0,C2_P06,808,68,936,232,128,164,False
C1_P11_N2_S4_2.JPG,0,C1_P11,2816,1804,3060,2136,244,332,True
C2_P03_N1_S5_1.JPG,0,C2_P03,812,228,964,452,152,224,True
C1_P04_N3_S2_1.JPG,0,C1_P04,2244,512,2504,896,260,384,True
C4_P03_N2_S4_1.JPG,0,C4_P03,1616,1772,1760,2020,144,248,True
C1_P04_N1_S3_2.JPG,0,C1_P04,820,212,1024,608,204,396,True
C1_P11_N1_S4_1.JPG,0,C1_P11,2112,2040,2320,2396,208,356,True
C2_P01_N1_S4_1.JPG,0,C2_P01,468,160,588,336,120,176,True
C3_P04_N1_S5_1.JPG,0,C3_P04,1096,1504,1260,1728,164,224,True
C3_P01_N1_S2_2.JPG,0,C3_P01,2552,1564,2852,2172,300,608,True
C2_P03_N1_S5_1.JPG,0,C2_P03,672,228,824,452,152,224,True
C1_P03_N1_S2_2.JPG,0,C1_P03,64,932,204,1224,140,292,False
C3_P03_N1_S3_1.JPG,0,C3_P03,1632,1884,1916,2364,284,480,True
C3_P01_N2_S2_2.JPG,0,C3_P01,2344,564,2672,1208,328,644,True
C3_P04_N1_S3_1.JPG,0,C3_P04,180,1900,476,2320,296,420,True
C2_P04_N1_S5_1.JPG,0,C2_P04,732,1252,852,1428,120,176,False
C1_P04_N1_S5_2.JPG,0,C1_P04,1312,1244,1444,1460,132,216,True
C1_P08_N3_S4_2.JPG,0,C1_P08,2456,408,2676,732,220,324,True
C2_P09_N1_S7_2.JPG,0,C2_P09,1424,1564,1516,1696,92,132,False
C3_P01_N2_S3_1.JPG,0,C3_P01,1260,1856,1520,2212,260,356,True
C4_P06_N1_S4_1.JPG,0,C4_P06,252,1248,440,1604,188,356,True
C2_P03_N2_S4_1.JPG,0,C2_P03,276,104,488,416,212,312,True
C2_P01_N4_S2_1.JPG,0,C2_P01,1432,268,1640,544,208,276,True
C2_P09_N1_S7_2.JPG,0,C2_P09,1880,376,1972,536,92,160,False
C2_P08_N1_S6_2.JPG,0,C2_P08,796,436,904,600,108,164,False
C2_P02_N3_S3_1.JPG,0,C2_P02,552,760,780,1084,228,324,True
C1_P06_N1_S3_1.JPG,0,C1_P06,1188,1824,1420,2144,232,320,True
C1_P02_N2_S2_1.JPG,0,C1_P02,2532,1584,2812,2168,280,584,True
C3_P06_N3_S4_1.JPG,0,C3_P06,2212,64,2444,492,232,428,True
C1_P02_N1_S5_1.JPG,0,C1_P02,372,36,572,348,200,312,True
C3_P07_N1_S4_1.JPG,0,C3_P07,240,1384,456,1708,216,324,True
C1_P09_N3_S4_1.JPG,0,C1_P09,1744,872,1932,1160,188,288,False
C4_P08_N1_S4_1.JPG,0,C4_P08,2032,684,2232,992,200,308,False
C4_P04_N1_S3_1.JPG,0,C4_P04,336,924,548,1264,212,340,True
C2_P01_N2_S3_1.JPG,0,C2_P01,2104,368,2284,616,180,248,True
C4_P04_N1_S4_1.JPG,0,C4_P04,2036,764,2236,1076,200,312,True
C2_P01_N1_S5_1.JPG,0,C2_P01,860,620,972,768,112,148,True
C4_P05_N5_S2_1.JPG,0,C4_P05,2148,276,2360,612,212,336,True
C2_P04_N3_S4_1.JPG,0,C2_P04,2020,64,2220,400,200,336,False
C3_P06_N1_S3_2.JPG,0,C3_P06,2752,1684,3000,2120,248,436,True
C3_P06_N1_S3_2.JPG,0,C3_P06,520,1696,768,2096,248,400,True
C1_P06_N2_S3_1.JPG,0,C1_P06,1448,1120,1672,1456,224,336,True
C1_P04_N3_S3_1.JPG,0,C1_P04,1052,488,1260,808,208,320,True
C4_P07_N1_S5_1.JPG,0,C4_P07,1220,124,1360,340,140,216,True
C4_P07_N1_S3_1.JPG,0,C4_P07,2356,1500,2548,1800,192,300,True
C1_P08_N2_S3_1.JPG,0,C1_P08,2396,956,2612,1292,216,336,True
C2_P06_N3_S3_1.JPG,0,C2_P06,1944,1032,2108,1244,164,212,False
C1_P11_N2_S3_2.JPG,0,C1_P11,2436,308,2680,672,244,364,True
C3_P01_N1_S5_1.JPG,0,C3_P01,1264,812,1396,1096,132,284,True
C3_P06_N2_S3_1.JPG,0,C3_P06,668,488,868,896,200,408,True
C2_P06_N3_S3_1.JPG,0,C2_P06,68,108,244,340,176,232,False
C1_P12_N1_S4_1.JPG,0,C1_P12,732,1352,952,1700,220,348,True
C2_P02_N3_S3_1.JPG,0,C2_P02,996,1280,1192,1612,196,332,True
C1_P06_N3_S3_1.JPG,0,C1_P06,1976,124,2196,432,220,308,True
C1_P07_N2_S3_3.JPG,0,C1_P07,1760,388,1972,664,212,276,False
C1_P03_N1_S4_1.JPG,0,C1_P03,484,1460,652,1696,168,236,False
C1_P09_N2_S4_1.JPG,0,C1_P09,2092,1196,2296,1516,204,320,False
C3_P07_N1_S5_1.JPG,0,C3_P07,1372,56,1548,328,176,272,True
C3_P03_N1_S4_1.JPG,0,C3_P03,268,1488,468,1768,200,280,True
C1_P11_N1_S5_1.JPG,0,C1_P11,268,1656,436,1904,168,248,True
C1_P03_N1_S4_1.JPG,0,C1_P03,2012,260,2180,488,168,228,False
C2_P05_N1_S5_1.JPG,0,C2_P05,916,1560,1040,1748,124,188,True
C1_P07_N1_S3_1.JPG,0,C1_P07,2524,996,2728,1328,204,332,False
C1_P05_N4_S3_1.JPG,0,C1_P05,2916,240,3128,600,212,360,True
C3_P03_N1_S5_1.JPG,0,C3_P03,152,2144,304,2420,152,276,True
C1_P03_N2_S3_2.JPG,0,C1_P03,324,1044,520,1312,196,268,False
C1_P05_N2_S3_1.JPG,0,C1_P05,796,912,1028,1316,232,404,True
C2_P04_N1_S3_1.JPG,0,C2_P04,252,1092,404,1324,152,232,False
C3_P02_N1_S4_1.JPG,0,C3_P02,2288,1556,2488,1864,200,308,True
C1_P05_N1_S4_1.JPG,0,C1_P05,2512,2024,2736,2384,224,360,True
C1_P09_N4_S4_1.JPG,0,C1_P09,1960,136,2156,412,196,276,False
C1_P05_N2_S4_1.JPG,0,C1_P05,392,1868,612,2248,220,380,True
C2_P07_N3_S3_1.JPG,0,C2_P07,168,728,344,1004,176,276,False
C2_P09_N1_S7_2.JPG,0,C2_P09,164,868,264,1016,100,148,False
C4_P05_N1_S4_1.JPG,0,C4_P05,1548,104,1752,380,204,276,True
C1_P05_N1_S4_1.JPG,0,C1_P05,140,2012,364,2404,224,392,True
C1_P12_N2_S5_1.JPG,0,C1_P12,732,1688,896,1932,164,244,True
C1_P10_N1_S5_1.JPG,0,C1_P10,996,628,1136,844,140,216,True
C1_P02_N1_S4_1.JPG,0,C1_P02,1376,108,1612,500,236,392,True
C1_P06_N1_S3_1.JPG,0,C1_P06,1692,1804,1924,2124,232,320,True
C1_P03_N1_S4_1.JPG,0,C1_P03,2172,256,2340,484,168,228,False
C2_P02_N2_S4_1.JPG,0,C2_P02,1392,1524,1556,1788,164,264,True
C4_P01_N2_S2_1.JPG,0,C4_P01,2576,1032,2792,1360,216,328,True
C4_P05_N2_S2_1.JPG,0,C4_P05,1700,840,1904,1164,204,324,True
C4_P02_N1_S3_2.JPG,0,C4_P02,1664,884,1852,1128,188,244,True
C3_P06_N1_S3_2.JPG,0,C3_P06,520,1064,744,1464,224,400,True
C1_P11_N1_S4_2.JPG,0,C1_P11,1708,1936,1920,2248,212,312,True
C2_P04_N1_S5_1.JPG,0,C2_P04,1072,204,1188,404,116,200,False
C2_P05_N3_S3_1.JPG,0,C2_P05,700,688,908,972,208,284,True
C2_P06_N1_S3_2.JPG,0,C2_P06,948,652,1136,904,188,252,False
C1_P12_N4_S2_1.JPG,0,C1_P12,1124,1368,1444,1904,320,536,True
C3_P01_N1_S2_1.JPG,0,C3_P01,2260,1604,2588,2244,328,640,True
C3_P06_N1_S3_1.JPG,0,C3_P06,780,1168,992,1516,212,348,True
C1_P03_N3_S2_1.JPG,0,C1_P03,284,1184,468,1468,184,284,False
C2_P01_N3_S3_1.JPG,0,C2_P01,2040,600,2192,824,152,224,True
C1_P08_N2_S5_1.JPG,0,C1_P08,796,2028,956,2308,160,280,True
C3_P01_N4_S3_1.JPG,0,C3_P01,92,244,384,768,292,524,True
C1_P04_N1_S5_1.JPG,0,C1_P04,1488,1140,1652,1400,164,260,True
C1_P10_N2_S4_1.JPG,0,C1_P10,504,1956,676,2248,172,292,True
C3_P03_N2_S2_1.JPG,0,C3_P03,496,1568,800,2016,304,448,True
C2_P07_N2_S4_1.JPG,0,C2_P07,132,512,300,736,168,224,False
C1_P08_N4_S4_1.JPG,0,C1_P08,1672,2104,1880,2444,208,340,True
C1_P07_N1_S3_2.JPG,0,C1_P07,392,1996,596,2276,204,280,False
C1_P04_N1_S5_2.JPG,0,C1_P04,900,368,1040,600,140,232,True
C2_P07_N1_S6_2.JPG,0,C2_P07,32,580,136,732,104,152,False
C4_P07_N1_S4_2.JPG,0,C4_P07,1792,168,1976,428,184,260,True
C2_P02_N2_S4_1.JPG,0,C2_P02,1648,1116,1812,1368,164,252,True
C1_P03_N1_S2_1.JPG,0,C1_P03,1020,388,1236,680,216,292,False
C1_P08_N2_S4_1.JPG,0,C1_P08,2944,764,3168,1156,224,392,True
C4_P04_N1_S3_1.JPG,0,C4_P04,576,1408,800,1752,224,344,True
C4_P04_N2_S3_1.JPG,0,C4_P04,312,208,540,536,228,328,True
C4_P07_N1_S5_1.JPG,0,C4_P07,504,512,652,784,148,272,True
C3_P01_N1_S2_2.JPG,0,C3_P01,2672,524,3052,1088,380,564,True
C4_P08_N1_S5_1.JPG,0,C4_P08,772,1428,904,1620,132,192,False
C1_P05_N2_S3_1.JPG,0,C1_P05,1016,320,1280,652,264,332,True
C2_P08_N1_S6_2.JPG,0,C2_P08,584,444,692,608,108,164,False
C1_P11_N2_S3_2.JPG,0,C1_P11,1464,892,1700,1236,236,344,True
C1_P05_N2_S4_1.JPG,0,C1_P05,832,1272,1052,1620,220,348,True
C3_P06_N1_S4_1.JPG,0,C3_P06,2300,208,2500,532,200,324,True
C3_P03_N3_S3_1.JPG,0,C3_P03,3012,144,3268,572,256,428,True
C1_P04_N1_S5_1.JPG,0,C1_P04,992,96,1152,376,160,280,True
C4_P07_N1_S3_1.JPG,0,C4_P07,1792,404,1984,712,192,308,True
C2_P05_N3_S3_2.JPG,0,C2_P05,440,1136,600,1396,160,260,True
C4_P08_N1_S4_1.JPG,0,C4_P08,1464,132,1656,428,192,296,False
C1_P09_N2_S6_1.JPG,0,C1_P09,812,492,1012,752,200,260,False
C2_P02_N1_S5_1.JPG,0,C2_P02,292,1772,388,1896,96,124,True
C1_P06_N3_S3_1.JPG,0,C1_P06,1880,800,2076,1120,196,320,True
C3_P06_N3_S4_2.JPG,0,C3_P06,340,1912,564,2236,224,324,True
C3_P05_N1_S4_1.JPG,0,C3_P05,1192,1504,1388,1800,196,296,True
C1_P09_N3_S3_1.JPG,0,C1_P09,1800,128,1956,392,156,264,False
C2_P03_N1_S3_1.JPG,0,C2_P03,1116,220,1360,620,244,400,True
C2_P03_N1_S3_1.JPG,0,C2_P03,1052,1456,1324,1880,272,424,True
C2_P09_N1_S7_2.JPG,0,C2_P09,252,600,356,756,104,156,False
C4_P02_N4_S3_1.JPG,0,C4_P02,344,1464,504,1688,160,224,True
C4_P07_N1_S4_2.JPG,0,C4_P07,316,168,492,416,176,248,True
C2_P04_N2_S4_1.JPG,0,C2_P04,1616,660,1784,916,168,256,False
C1_P04_N1_S5_1.JPG,0,C1_P04,2472,2120,2612,2400,140,280,True
C2_P01_N1_S2_1.JPG,0,C2_P01,1208,244,1376,468,168,224,True
C1_P05_N1_S4_3.JPG,0,C1_P05,148,884,384,1216,236,332,True
C2_P02_N1_S5_1.JPG,0,C2_P02,72,1796,168,1920,96,124,True
C1_P02_N1_S4_1.JPG,0,C1_P02,1084,1352,1320,1736,236,384,True
C4_P05_N1_S3_1.JPG,0,C4_P05,184,916,376,1268,192,352,True
C3_P07_N1_S6_1.JPG,0,C3_P07,88,228,284,488,196,260,True
C4_P03_N3_S3_1.JPG,0,C4_P03,120,1512,332,1808,212,296,True
C1_P04_N1_S5_1.JPG,0,C1_P04,840,104,988,376,148,272,True
C3_P06_N1_S5_1.JPG,0,C3_P06,2696,1556,2852,1884,156,328,True
C1_P06_N2_S3_2.JPG,0,C1_P06,2712,784,2940,1112,228,328,True
C1_P08_N3_S4_2.JPG,0,C1_P08,2628,920,2828,1260,200,340,True
C4_P05_N1_S5_1.JPG,0,C4_P05,1328,960,1492,1208,164,248,True
C4_P08_N1_S4_1.JPG,0,C4_P08,692,1696,892,2028,200,332,False
C3_P06_N3_S4_2.JPG,0,C3_P06,1512,260,1760,648,248,388,True
C2_P01_N3_S3_1.JPG,0,C2_P01,1620,612,1772,836,152,224,True
C1_P03_N2_S2_1.JPG,0,C1_P03,2804,440,3040,820,236,380,False
C1_P10_N2_S4_1.JPG,0,C1_P10,1520,1968,1716,2292,196,324,True
C3_P01_N1_S3_1.JPG,0,C3_P01,1504,348,1740,696,236,348,True
C1_P08_N2_S3_1.JPG,0,C1_P08,1568,932,1784,1296,216,364,True
C1_P06_N2_S3_2.JPG,0,C1_P06,1432,1444,1680,1836,248,392,True
C2_P02_N1_S5_1.JPG,0,C2_P02,396,604,512,764,116,160,True
C2_P05_N1_S5_1.JPG,0,C2_P05,1264,1252,1388,1424,124,172,True
C4_P04_N5_S2_1.JPG,0,C4_P04,940,200,1176,572,236,372,True
C2_P07_N1_S6_1.JPG,0,C2_P07,320,384,428,572,108,188,False
C4_P08_N3_S3_1.JPG,0,C4_P08,576,824,824,1256,248,432,False
C2_P05_N2_S4_1.JPG,0,C2_P05,212,1060,380,1276,168,216,True
C1_P05_N3_S4_1.JPG,0,C1_P05,800,1908,1008,2276,208,368,True
C1_P09_N2_S4_1.JPG,0,C1_P09,2300,100,2492,372,192,272,False
C1_P07_N1_S3_3.JPG,0,C1_P07,1996,1588,2200,1884,204,296,False
C4_P02_N1_S3_1.JPG,0,C4_P02,708,864,876,1096,168,232,True
C4_P03_N2_S4_1.JPG,0,C4_P03,2092,56,2268,328,176,272,True
C2_P04_N1_S5_1.JPG,0,C2_P04,1316,240,1436,428,120,188,False
C1_P10_N2_S2_1.JPG,0,C1_P10,288,404,540,776,252,372,True
C2_P01_N3_S3_1.JPG,0,C2_P01,1724,104,1884,324,160,220,True
C4_P01_N3_S3_1.JPG,0,C4_P01,52,1608,244,1884,192,276,True
C3_P07_N1_S5_1.JPG,0,C3_P07,1256,1160,1432,1432,176,272,True
C1_P10_N2_S3_1.JPG,0,C1_P10,2608,1796,2868,2172,260,376,True
C3_P06_N1_S4_1.JPG,0,C3_P06,2108,1360,2316,1700,208,340,True
C4_P04_N1_S2_1.JPG,0,C4_P04,2336,1024,2548,1376,212,352,True
C2_P08_N1_S4_1.JPG,0,C2_P08,1252,568,1396,784,144,216,False
C1_P05_N3_S4_1.JPG,0,C1_P05,340,696,560,1088,220,392,True
C4_P06_N4_S3_1.JPG,0,C4_P06,480,1236,664,1564,184,328,True
C1_P08_N2_S4_1.JPG,0,C1_P08,2572,204,2780,564,208,360,True
C1_P03_N1_S2_1.JPG,0,C1_P03,2652,364,2868,692,216,328,False
C2_P06_N3_S4_1.JPG,0,C2_P06,788,1504,948,1748,160,244,False
C4_P04_N4_S2_1.JPG,0,C4_P04,2332,192,2560,548,228,356,True
C1_P08_N2_S4_1.JPG,0,C1_P08,1280,1960,1472,2336,192,376,True
C2_P01_N1_S5_1.JPG,0,C2_P01,924,248,1036,396,112,148,True
C4_P05_N1_S5_1.JPG,0,C4_P05,1528,32,1696,260,168,228,True
C3_P01_N1_S4_1.JPG,0,C3_P01,1600,144,1828,476,228,332,True
C3_P01_N1_S5_1.JPG,0,C3_P01,112,1316,268,1552,156,236,True
C3_P01_N1_S5_2.JPG,0,C3_P01,812,1212,976,1484,164,272,True
C2_P05_N1_S4_1.JPG,0,C2_P05,792,1500,944,1748,152,248,True
C2_P06_N3_S3_1.JPG,0,C2_P06,1104,588,1276,844,172,256,False
C1_P04_N2_S3_1.JPG,0,C1_P04,3008,1072,3188,1424,180,352,True
C1_P02_N3_S2_1.JPG,0,C1_P02,844,640,1196,1192,352,552,True
C3_P05_N1_S4_1.JPG,0,C3_P05,648,388,904,716,256,328,True
C2_P04_N1_S2_1.JPG,0,C2_P04,2316,384,2492,660,176,276,False
C1_P05_N4_S3_1.JPG,0,C1_P05,740,1448,956,1812,216,364,True
C4_P08_N1_S5_1.JPG,0,C4_P08,384,1420,516,1600,132,180,False
C4_P05_N1_S5_1.JPG,0,C4_P05,1664,1808,1832,2096,168,288,True
C2_P01_N3_S3_1.JPG,0,C2_P01,68,1072,220,1296,152,224,True
C2_P06_N2_S4_1.JPG,0,C2_P06,788,1084,960,1316,172,232,False
C2_P06_N3_S3_1.JPG,0,C2_P06,1836,584,2012,840,176,256,False
C3_P04_N4_S2_2.JPG,0,C3_P04,1708,1420,1984,1780,276,360,True
C3_P01_N2_S3_2.JPG,0,C3_P01,1644,1232,1888,1636,244,404,True
C3_P03_N4_S2_1.JPG,0,C3_P03,1812,336,2104,768,292,432,True
C3_P02_N1_S5_1.JPG,0,C3_P02,248,1128,412,1360,164,232,True
C1_P02_N4_S2_1.JPG,0,C1_P02,812,1564,1188,2092,376,528,True
C2_P01_N1_S2_1.JPG,0,C2_P01,456,800,624,1024,168,224,True
C3_P04_N1_S5_1.JPG,0,C3_P04,724,544,896,872,172,328,True
C2_P09_N1_S7_1.JPG,0,C2_P09,1412,140,1512,300,100,160,False
C1_P08_N3_S3_1.JPG,0,C1_P08,2920,320,3172,692,252,372,True
C1_P08_N1_S4_1.JPG,0,C1_P08,1160,88,1388,460,228,372,True
C2_P02_N1_S4_1.JPG,0,C2_P02,1208,696,1368,944,160,248,True
C1_P01_N1_S2_2.JPG,0,C1_P01,1868,260,2368,1008,500,748,True
C4_P06_N2_S3_1.JPG,0,C4_P06,196,312,400,672,204,360,True
C3_P07_N5_S2_1.JPG,0,C3_P07,1604,1196,1936,1824,332,628,True
C3_P05_N2_S4_1.JPG,0,C3_P05,1616,760,1824,1088,208,328,True
C2_P01_N2_S3_1.JPG,0,C2_P01,88,368,256,600,168,232,True
C2_P02_N1_S5_1.JPG,0,C2_P02,1260,908,1364,1076,104,168,True
C3_P02_N2_S3_1.JPG,0,C3_P02,836,1116,1092,1484,256,368,True
C4_P07_N1_S4_1.JPG,0,C4_P07,2472,608,2664,912,192,304,True
C1_P08_N4_S4_1.JPG,0,C1_P08,832,2100,1040,2440,208,340,True
C4_P08_N2_S3_1.JPG,0,C4_P08,996,1328,1228,1688,232,360,False
C2_P03_N2_S2_1.JPG,0,C2_P03,140,1136,444,1664,304,528,True
C2_P04_N1_S3_1.JPG,0,C2_P04,124,184,284,432,160,248,False
C2_P09_N1_S7_1.JPG,0,C2_P09,88,1152,172,1328,84,176,False
C3_P07_N2_S4_1.JPG,0,C3_P07,1532,1456,1728,1712,196,256,True
C2_P05_N1_S4_1.JPG,0,C2_P05,4,188,168,428,164,240,True
C3_P02_N2_S2_2.JPG,0,C3_P02,3616,1344,3892,1724,276,380,True
C2_P03_N1_S4_1.JPG,0,C2_P03,152,608,324,904,172,296,True
C2_P07_N3_S3_1.JPG,0,C2_P07,196,1168,368,1480,172,312,False
C2_P07_N1_S6_2.JPG,0,C2_P07,216,844,320,996,104,152,False
C2_P07_N1_S4_1.JPG,0,C2_P07,164,1392,320,1644,156,252,False
C4_P08_N1_S5_2.JPG,0,C4_P08,800,236,940,480,140,244,False
C1_P04_N1_S3_1.JPG,0,C1_P04,1440,1964,1672,2348,232,384,True
C3_P07_N4_S2_1.JPG,0,C3_P07,1840,564,2136,1036,296,472,True
C3_P05_N1_S5_1.JPG,0,C3_P05,1336,760,1496,996,160,236,True
C1_P06_N2_S3_2.JPG,0,C1_P06,2424,100,2652,412,228,312,True
C1_P09_N3_S4_1.JPG,0,C1_P09,2112,116,2316,404,204,288,False
C1_P03_N2_S2_1.JPG,0,C1_P03,2792,1176,3028,1548,236,372,False
C1_P09_N2_S6_1.JPG,0,C1_P09,844,1872,1012,2132,168,260,False
C4_P08_N2_S2_1.JPG,0,C4_P08,2276,952,2508,1284,232,332,False
C4_P08_N1_S4_1.JPG,0,C4_P08,2364,1748,2556,2028,192,280,False
C3_P05_N1_S2_1.JPG,0,C3_P05,1324,448,1560,772,236,324,True
C1_P05_N1_S4_1.JPG,0,C1_P05,2500,264,2700,564,200,300,True
C3_P01_N1_S5_2.JPG,0,C3_P01,1132,1228,1296,1500,164,272,True
C4_P04_N1_S5_1.JPG,0,C4_P04,1648,536,1804,816,156,280,True
C4_P02_N4_S2_1.JPG,0,C4_P02,236,336,448,660,212,324,True
C1_P08_N4_S3_1.JPG,0,C1_P08,644,1588,892,1908,248,320,True
C2_P07_N3_S3_1.JPG,0,C2_P07,372,1200,564,1476,192,276,False
C4_P08_N2_S2_1.JPG,0,C4_P08,2328,312,2576,660,248,348,False
C2_P08_N2_S4_1.JPG,0,C2_P08,388,920,540,1160,152,240,False
C4_P02_N1_S3_1.JPG,0,C4_P02,188,244,344,468,156,224,True
C4_P03_N2_S3_1.JPG,0,C4_P03,2288,1260,2468,1572,180,312,True
C2_P04_N1_S5_1.JPG,0,C2_P04,260,580,380,768,120,188,False
C2_P08_N1_S4_1.JPG,0,C2_P08,512,944,668,1180,156,236,False
C3_P07_N1_S2_1.JPG,0,C3_P07,2816,476,3160,968,344,492,True
C3_P03_N1_S5_1.JPG,0,C3_P03,884,1120,1036,1384,152,264,True
C2_P03_N2_S4_1.JPG,0,C2_P03,1136,120,1292,464,156,344,True
C1_P09_N1_S5_2.JPG,0,C1_P09,740,1040,904,1268,164,228,False
C1_P07_N2_S3_2.JPG,0,C1_P07,2368,476,2588,772,220,296,False
C3_P06_N4_S3_1.JPG,0,C3_P06,3292,1136,3564,1612,272,476,True
C1_P02_N2_S3_1.JPG,0,C1_P02,1232,1044,1568,1516,336,472,True
C2_P05_N2_S3_2.JPG,0,C2_P05,2156,328,2336,584,180,256,True
C3_P06_N1_S3_1.JPG,0,C3_P06,544,592,756,920,212,328,True
C1_P11_N1_S3_1.JPG,0,C1_P11,2940,1748,3192,2132,252,384,True
C3_P06_N1_S3_1.JPG,0,C3_P06,788,1776,1004,2152,216,376,True
C2_P08_N1_S6_2.JPG,0,C2_P08,580,992,684,1156,104,164,False
C2_P01_N1_S4_1.JPG,0,C2_P01,1528,600,1648,768,120,168,True
C1_P06_N1_S4_1.JPG,0,C1_P06,2336,804,2540,1064,204,260,True
C2_P01_N2_S3_1.JPG,0,C2_P01,1192,964,1368,1220,176,256,True
C1_P02_N1_S5_1.JPG,0,C1_P02,1536,1612,1700,1892,164,280,True
C2_P09_N1_S7_1.JPG,0,C2_P09,444,928,544,1084,100,156,False
C1_P06_N1_S3_2.JPG,0,C1_P06,976,1756,1196,2060,220,304,True
C4_P07_N2_S4_1.JPG,0,C4_P07,2124,212,2308,472,184,260,True
